id,codigo_colonia,codigo_postal,nombre_colonia
sat_colonia_29295,0576,78609,El Alegre
sat_colonia_29296,0576,83116,Solidaridad II
sat_colonia_29297,0576,86660,Arena 3ra. Sección
sat_colonia_29298,0576,87620,San José
sat_colonia_29299,0576,91919,Reforma
sat_colonia_29300,0576,99279,Gualterio
sat_colonia_29301,0577,04120,San Diego Churubusco
sat_colonia_29302,0577,20470,Soledad de Abajo [Estación de Adames]
sat_colonia_29303,0577,23090,La Esperanza 3
sat_colonia_29304,0577,25805,Pozuelos de Abajo
sat_colonia_29305,0577,28219,Playa de Oro
sat_colonia_29306,0577,29518,El Huapaque 2a Sección
sat_colonia_29307,0577,34550,El Pino
sat_colonia_29308,0577,36770,La Cruz
sat_colonia_29309,0577,39474,Mozimba FOVISSSTE
sat_colonia_29310,0577,42400,Mamithí
sat_colonia_29311,0577,45016,Villas de Vallarta
sat_colonia_29312,0577,50559,Xhinte de Lagos
sat_colonia_29313,0577,58500,Centro
sat_colonia_29314,0577,62906,Higuerón
sat_colonia_29315,0577,63720,La Peñita de Jaltemba Centro
sat_colonia_29316,0577,68542,San Bernardino
sat_colonia_29317,0577,72498,Jardines de Castillotla
sat_colonia_29318,0577,76707,La Venta de Ajuchitlancito
sat_colonia_29319,0577,78610,Conejillo
sat_colonia_29320,0577,80247,Villa Del Real
sat_colonia_29321,0577,83116,Solidaridad III
sat_colonia_29322,0577,86660,Arena 4ta. Sección
sat_colonia_29323,0577,87622,Las Norias
sat_colonia_29324,0577,90062,Xicoténcatl
sat_colonia_29325,0577,91920,Del Maestro
sat_colonia_29326,0577,99280,Jimenez Del Teul
sat_colonia_29327,0578,04120,San Mateo
sat_colonia_29328,0578,20470,Zacatequillas
sat_colonia_29329,0578,22610,Ciudad Jardín
sat_colonia_29330,0578,23084,Progreso
sat_colonia_29331,0578,24070,Colonia México
sat_colonia_29332,0578,25810,San Antonio
sat_colonia_29333,0578,28219,Playa Real
sat_colonia_29334,0578,29518,El Paraíso
sat_colonia_29335,0578,31994,San Rafael de las Manzanas
sat_colonia_29336,0578,34555,Los de Diarte
sat_colonia_29337,0578,39475,Puesta del Sol
sat_colonia_29338,0578,42400,Maney
sat_colonia_29339,0578,45030,Atlas Chapalita
sat_colonia_29340,0578,50570,Tlalpujahuilla
sat_colonia_29341,0578,62900,Jojutla de Juárez Centro
sat_colonia_29342,0578,63724,Monteón
sat_colonia_29343,0578,72498,Jardines de Juan Bosco
sat_colonia_29344,0578,76708,Lira
sat_colonia_29345,0578,77510,SM 90
sat_colonia_29346,0578,78610,Peñón Blanco
sat_colonia_29347,0578,81489,Zona Industrial
sat_colonia_29348,0578,83116,Solidaridad IV
sat_colonia_29349,0578,86630,Arroyo Hondo 4ta. Sección
sat_colonia_29350,0578,87624,Horacio Terán
sat_colonia_29351,0578,99300,Jerez Centro
sat_colonia_29352,0579,20470,Soledad de Arriba
sat_colonia_29353,0579,22106,Cortez
sat_colonia_29354,0579,24080,Josefa Ortiz de Domínguez
sat_colonia_29355,0579,25815,La Polka 1
sat_colonia_29356,0579,28863,Porfirio Gaytán
sat_colonia_29357,0579,29518,Nuevo Mundo
sat_colonia_29358,0579,31996,San José de Nava
sat_colonia_29359,0579,39480,La Mira
sat_colonia_29360,0579,45030,Chapalita de Occidente
sat_colonia_29361,0579,50564,San Sebastián Buenos Aires
sat_colonia_29362,0579,58516,San Pedro (San Pedro Carano)
sat_colonia_29363,0579,62906,Pedro Amaro
sat_colonia_29364,0579,63724,Rincón de Guayabitos
sat_colonia_29365,0579,68544,Santa Maria Teopoxco
sat_colonia_29366,0579,72225,Jardines de la Resurrección
sat_colonia_29367,0579,76709,Ajuchitlancito
sat_colonia_29368,0579,77505,SM 21
sat_colonia_29369,0579,78610,San Isidro Peñón Blanco
sat_colonia_29370,0579,81000,Centro
sat_colonia_29371,0579,85440,Sonora
sat_colonia_29372,0579,86670,Cupilco
sat_colonia_29373,0579,90115,Del Valle
sat_colonia_29374,0579,91920,La Doctora
sat_colonia_29375,0579,97970,Cifres
sat_colonia_29376,0580,04200,Campestre Churubusco
sat_colonia_29377,0580,20476,Guadalupito
sat_colonia_29378,0580,22614,Lomas del Pacifico
sat_colonia_29379,0580,24085,Kala
sat_colonia_29380,0580,25820,Pozuelos de Arriba
sat_colonia_29381,0580,28450,Francisco Ramírez Villarreal
sat_colonia_29382,0580,29518,Santa Cruz
sat_colonia_29383,0580,31997,Tejolocachic
sat_colonia_29384,0580,36770,Nativitas
sat_colonia_29385,0580,39480,Los Naranjos
sat_colonia_29386,0580,42410,Dongoteay
sat_colonia_29387,0580,45030,Chapalita las Fuentes
sat_colonia_29388,0580,50560,Santa Clara
sat_colonia_29389,0580,58532,Galeana
sat_colonia_29390,0580,62907,Tlatenchi
sat_colonia_29391,0580,66463,Jardines de Anáhuac Sector 2
sat_colonia_29392,0580,68547,San Martin Toxpalan
sat_colonia_29393,0580,72150,Jardines de Zavaleta
sat_colonia_29394,0580,76720,Estación el Ahorcado
sat_colonia_29395,0580,77800,Pocito
sat_colonia_29396,0580,78612,El Estribo
sat_colonia_29397,0580,83249,Staus
sat_colonia_29398,0580,86670,Cuxcuxapa
sat_colonia_29399,0580,87624,Laguna de San Juan
sat_colonia_29400,0580,91928,Las Enfermeras
sat_colonia_29401,0580,99310,Guadalupe
sat_colonia_29402,0581,20478,Santa María de la Paz
sat_colonia_29403,0581,22610,Manuel Paredes II
sat_colonia_29404,0581,24085,Kala II
sat_colonia_29405,0581,25823,La Mota
sat_colonia_29406,0581,28750,Progreso
sat_colonia_29407,0581,29519,El Rincón
sat_colonia_29408,0581,33983,Abraham González
sat_colonia_29409,0581,36770,San Juan de La Presa
sat_colonia_29410,0581,39489,Municipal
sat_colonia_29411,0581,42410,Estación Huichapan
sat_colonia_29412,0581,45030,Guadalupe Jardín
sat_colonia_29413,0581,50590,San Marcos Tlazalpan
sat_colonia_29414,0581,68548,Capultitla
sat_colonia_29415,0581,72016,Jorge Murad Macluf
sat_colonia_29416,0581,76720,Ignacio Pérez (El Muerto)
sat_colonia_29417,0581,77800,México
sat_colonia_29418,0581,78634,Cerritos de Bernal
sat_colonia_29419,0581,81010,Ocoro
sat_colonia_29420,0581,83296,Terranova
sat_colonia_29421,0581,86670,Chichicapa
sat_colonia_29422,0581,87624,Laguna Seca
sat_colonia_29423,0581,90114,Miraflores
sat_colonia_29424,0581,97390,Ciudad Industrial
sat_colonia_29425,0581,99311,Magisterial
sat_colonia_29426,0582,04210,Churubusco Country Club
sat_colonia_29427,0582,20500,San José de Gracia
sat_colonia_29428,0582,22620,Manuel Paredes I
sat_colonia_29429,0582,23088,La Fuente
sat_colonia_29430,0582,24087,Tula IV
sat_colonia_29431,0582,25734,Estancias de Santa Ana
sat_colonia_29432,0582,28237,Punta Grande
sat_colonia_29433,0582,29519,Tecpate Abajo
sat_colonia_29434,0582,33825,Almaceña
sat_colonia_29435,0582,34560,La Huerta
sat_colonia_29436,0582,36773,La Gloria
sat_colonia_29437,0582,42410,La Sabinita
sat_colonia_29438,0582,45030,Jardines de Guadalupe
sat_colonia_29439,0582,50567,San José la Epifania
sat_colonia_29440,0582,58532,Sabino Buenavista
sat_colonia_29441,0582,67140,Las Plazas 3
sat_colonia_29442,0582,68550,San Jerónimo Tecóatl
sat_colonia_29443,0582,72190,Cortijo la Herradura
sat_colonia_29444,0582,76720,San Clemente
sat_colonia_29445,0582,78646,Jesús María
sat_colonia_29446,0582,81014,2 de Octubre
sat_colonia_29447,0582,83145,Terrazas Del Mirador
sat_colonia_29448,0582,86670,Independencia 2a Secc
sat_colonia_29449,0582,87625,Adolfo Ruiz Cortines
sat_colonia_29450,0582,90006,Universidad Autónoma de Tlaxcala
sat_colonia_29451,0582,91930,Militar
sat_colonia_29452,0582,97203,Cocoteros
sat_colonia_29453,0582,99312,CTM
sat_colonia_29454,0583,20501,El Jocoqui
sat_colonia_29455,0583,22610,5 y 8 Hectáreas
sat_colonia_29456,0583,23084,Diana Laura
sat_colonia_29457,0583,24087,Privada Exhacienda Kala
sat_colonia_29458,0583,25830,Santa Ana
sat_colonia_29459,0583,29519,Tecpate Arriba
sat_colonia_29460,0583,31522,Altavista
sat_colonia_29461,0583,36773,Ampliación La Gloria
sat_colonia_29462,0583,39493,Taxco
sat_colonia_29463,0583,42411,El Saucillo
sat_colonia_29464,0583,45030,Prados de Guadalupe
sat_colonia_29465,0583,50574,San Lorenzo Malacota
sat_colonia_29466,0583,58510,Isaac Arriaga (Santa Ana Mancera)
sat_colonia_29467,0583,62909,José María Morelos y Pavón
sat_colonia_29468,0583,63724,Nuevo Ixtlán (Las Cañadas)
sat_colonia_29469,0583,65558,Lomas de Ciénega
sat_colonia_29470,0583,72127,INFONAVIT Ladrillera
sat_colonia_29471,0583,76721,Noria Nueva
sat_colonia_29472,0583,77800,Guadalupana
sat_colonia_29473,0583,78630,Santo Domingo
sat_colonia_29474,0583,81015,La Florida
sat_colonia_29475,0583,83294,Valle del Marquez
sat_colonia_29476,0583,86650,Independencia 1ra. Sección
sat_colonia_29477,0583,87626,Miguel Hidalgo Uno
sat_colonia_29478,0583,91936,Las Antillas
sat_colonia_29479,0583,97370,Colibrí
sat_colonia_29480,0583,99313,Organización Campesina
sat_colonia_29481,0584,04230,Prado Churubusco
sat_colonia_29482,0584,20502,Cieneguita
sat_colonia_29483,0584,22524,Michoacán
sat_colonia_29484,0584,23084,Los Tabachines
sat_colonia_29485,0584,24087,Colonial Campeche
sat_colonia_29486,0584,25831,Santa Rosa
sat_colonia_29487,0584,28110,Reyes Heroles
sat_colonia_29488,0584,29525,Mariano Matamoros 1a Sección
sat_colonia_29489,0584,34564,Las Cruces (Entrada de las Cruces)
sat_colonia_29490,0584,36775,Las Fuentes
sat_colonia_29491,0584,39499,Los Naranjitos
sat_colonia_29492,0584,42416,San José Atlán
sat_colonia_29493,0584,45030,La Estancia
sat_colonia_29494,0584,50600,El Oro de Hidalgo
sat_colonia_29495,0584,58547,Los Corrales
sat_colonia_29496,0584,62909,Jicarero
sat_colonia_29497,0584,65560,Los Lirios
sat_colonia_29498,0584,68553,Llano de Agua
sat_colonia_29499,0584,76722,Los Álvarez
sat_colonia_29500,0584,77890,Javier Rojo Gómez
sat_colonia_29501,0584,78636,La Victoria
sat_colonia_29502,0584,81016,Revolución Mexicana
sat_colonia_29503,0584,86670,Paso de Cupilco
sat_colonia_29504,0584,87627,Seis de Enero (Miguel Hidalgo Segundo)
sat_colonia_29505,0584,90114,Tlacomulco
sat_colonia_29506,0584,97215,Colonial Chuburna
sat_colonia_29507,0584,99313,Organización Campesina
sat_colonia_29508,0585,04239,Ermita Churubusco
sat_colonia_29509,0585,20503,El Toril
sat_colonia_29510,0585,28976,Rosario Ibarra de Piedra
sat_colonia_29511,0585,29520,Pichucalco Centro
sat_colonia_29512,0585,31510,Américas
sat_colonia_29513,0585,34563,Rentería
sat_colonia_29514,0585,36775,Las Maravillas
sat_colonia_29515,0585,39500,Vicente Guerrero FOVISSSTE
sat_colonia_29516,0585,42412,El Cajón
sat_colonia_29517,0585,45030,Plaza Guadalupe
sat_colonia_29518,0585,58511,Manuel Villalongín
sat_colonia_29519,0585,62909,Nicolás Bravo
sat_colonia_29520,0585,63729,Lo de Marcos
sat_colonia_29521,0585,68553,Santa María Asunción
sat_colonia_29522,0585,72017,Nueva San Salvador
sat_colonia_29523,0585,76723,Epigmenio González
sat_colonia_29524,0585,77890,Miraflores
sat_colonia_29525,0585,78633,El Sabino
sat_colonia_29526,0585,81017,La Piedrera
sat_colonia_29527,0585,83175,Valle Dorado
sat_colonia_29528,0585,86680,Amado Gómez
sat_colonia_29529,0585,87628,La Joya
sat_colonia_29530,0585,90140,Primero
sat_colonia_29531,0585,91938,Granjas Veracruz
sat_colonia_29532,0585,99314,Cervantes Corona
sat_colonia_29533,0586,04240,Hermosillo
sat_colonia_29534,0586,20504,Santa Elena de la Cruz (Capadero)
sat_colonia_29535,0586,24087,Caminero
sat_colonia_29536,0586,25833,Las Flores
sat_colonia_29537,0586,29535,Camoapa 1a Secc
sat_colonia_29538,0586,33986,Las Américas
sat_colonia_29539,0586,34544,San Antonio
sat_colonia_29540,0586,36775,Ampliación Las Maravillas
sat_colonia_29541,0586,39510,Independencia
sat_colonia_29542,0586,42412,Pedregoso
sat_colonia_29543,0586,50603,Francisco I Madero
sat_colonia_29544,0586,58512,Las Ranas
sat_colonia_29545,0586,62910,Tehuixtla
sat_colonia_29546,0586,63730,San Juan de Abajo
sat_colonia_29547,0586,68555,El Camarón
sat_colonia_29548,0586,72040,La Pedrera
sat_colonia_29549,0586,76724,Quintanares
sat_colonia_29550,0586,77890,José María Morelos
sat_colonia_29551,0586,78634,El Tepetate
sat_colonia_29552,0586,81018,Independencia
sat_colonia_29553,0586,85463,22 de Noviembre
sat_colonia_29554,0586,86680,Casa Blanca 1a Secc
sat_colonia_29555,0586,87629,Pastores (Escuadrón 201)
sat_colonia_29556,0586,90140,Segundo
sat_colonia_29557,0586,97370,CROC
sat_colonia_29558,0586,99315,Las Palmas
sat_colonia_29559,0587,04250,Paseos de Taxqueña
sat_colonia_29560,0587,22615,Francisco Villa
sat_colonia_29561,0587,24087,Ampliación Kala
sat_colonia_29562,0587,25834,La Cola de Agua
sat_colonia_29563,0587,28330,Sagrado Corazón
sat_colonia_29564,0587,29535,Camoapa 2a Secc
sat_colonia_29565,0587,31542,Basaseachi
sat_colonia_29566,0587,34570,El Durazno
sat_colonia_29567,0587,36775,Las Rosas
sat_colonia_29568,0587,39510,Palma Sola
sat_colonia_29569,0587,42412,Sabina Grande
sat_colonia_29570,0587,45034,Jardines Tepeyac
sat_colonia_29571,0587,58513,Janambo
sat_colonia_29572,0587,68555,Huautepec
sat_colonia_29573,0587,76725,Guadalupe Septién
sat_colonia_29574,0587,77890,Santa Lucia
sat_colonia_29575,0587,78635,San Francisco
sat_colonia_29576,0587,85440,29 de Noviembre
sat_colonia_29577,0587,86680,Casa Blanca 2a Secc
sat_colonia_29578,0587,87629,Palo Solo
sat_colonia_29579,0587,90140,Tercero
sat_colonia_29580,0587,91940,Floresta
sat_colonia_29581,0587,97205,Chuburna Inn
sat_colonia_29582,0587,99320,Las Huertas
sat_colonia_29583,0588,04259,20 de Agosto
sat_colonia_29584,0588,20506,Las Amarillas
sat_colonia_29585,0588,22040,Juárez
sat_colonia_29586,0588,25836,Las Higueras
sat_colonia_29587,0588,28239,San Carlos
sat_colonia_29588,0588,29523,Azufre 1a Secc
sat_colonia_29589,0588,34574,San Juan
sat_colonia_29590,0588,39510,Palma Sola
sat_colonia_29591,0588,42412,Zequetejé
sat_colonia_29592,0588,45035,El Borrego
sat_colonia_29593,0588,50601,Santiago Oxtempan
sat_colonia_29594,0588,58514,San José del Reparo
sat_colonia_29595,0588,62917,Chisco
sat_colonia_29596,0588,63730,Valle de Banderas
sat_colonia_29597,0588,65560,Martinez Dominguez
sat_colonia_29598,0588,68557,San Isidro
sat_colonia_29599,0588,76729,El Sáuz Alto
sat_colonia_29600,0588,77890,San Juan
sat_colonia_29601,0588,78638,Socorro de Dios
sat_colonia_29602,0588,81020,Ejidal
sat_colonia_29603,0588,85463,23 de Noviembre
sat_colonia_29604,0588,86680,Felipe Carrillo Puerto
sat_colonia_29605,0588,87630,Carboneras (La Carbonera)
sat_colonia_29606,0588,90140,Cuarto
sat_colonia_29607,0588,91947,Articulo 123
sat_colonia_29608,0588,99320,Zaragoza
sat_colonia_29609,0589,20508,Tortugas
sat_colonia_29610,0589,22040,Madero (Cacho)
sat_colonia_29611,0589,23407,Animas Altas
sat_colonia_29612,0589,24088,Fénix
sat_colonia_29613,0589,25839,California
sat_colonia_29614,0589,28800,San Francisco
sat_colonia_29615,0589,29523,Azufre 2a Secc
sat_colonia_29616,0589,34574,Portezuelo
sat_colonia_29617,0589,36775,San Francisco de Asís
sat_colonia_29618,0589,39520,Constituyentes
sat_colonia_29619,0589,42413,Vitejhé
sat_colonia_29620,0589,58515,El Armadillo
sat_colonia_29621,0589,62917,Vicente Aranda (San Rafael)
sat_colonia_29622,0589,66410,Miraflores Sector 2
sat_colonia_29623,0589,68557,San Juan Coatzospam
sat_colonia_29624,0589,76729,El Sáuz Bajo
sat_colonia_29625,0589,77890,Mayab
sat_colonia_29626,0589,78649,Zaragoza (Pozo Salado)
sat_colonia_29627,0589,81028,Valle Bonito
sat_colonia_29628,0589,83148,La Ventana
sat_colonia_29629,0589,86680,Jose Maria Pino Suárez 2a Secc
sat_colonia_29630,0589,87636,Carvajal
sat_colonia_29631,0589,90140,Quinto
sat_colonia_29632,0589,91948,Floresta 80
sat_colonia_29633,0589,97203,Del Bosque
sat_colonia_29634,0589,99322,Candelario Huizar
sat_colonia_29635,0590,04260,San Francisco Culhuacán Barrio de San Francisco
sat_colonia_29636,0590,20510,Ciénega de Alcorcha
sat_colonia_29637,0590,22046,Madero Sur
sat_colonia_29638,0590,23443,Chula Vista
sat_colonia_29639,0590,24088,Presidentes de México
sat_colonia_29640,0590,25733,Estancias de San Juan Bautista
sat_colonia_29641,0590,28863,San Isidro Labrador
sat_colonia_29642,0590,29526,Blanquillo 2a Sección
sat_colonia_29643,0590,31527,Campesina
sat_colonia_29644,0590,34574,San Jerónimo
sat_colonia_29645,0590,36775,San José
sat_colonia_29646,0590,42420,El Carmen
sat_colonia_29647,0590,50610,Aquiles Serdán
sat_colonia_29648,0590,58515,Huatajo
sat_colonia_29649,0590,62917,Río Seco
sat_colonia_29650,0590,63732,Brisas
sat_colonia_29651,0590,66410,Miraflores Sector 3
sat_colonia_29652,0590,68558,Agua Del Español
sat_colonia_29653,0590,76740,Escolástica
sat_colonia_29654,0590,77890,Guadalupe
sat_colonia_29655,0590,78645,Illescas
sat_colonia_29656,0590,81029,Sinaloa
sat_colonia_29657,0590,86680,La Lucha
sat_colonia_29658,0590,87640,Cruillas
sat_colonia_29659,0590,90140,Santa Elena
sat_colonia_29660,0590,97302,Dzityá
sat_colonia_29661,0590,99323,San Isidro
sat_colonia_29662,0591,20516,Boca del Túnel de Potrerillo
sat_colonia_29663,0591,22056,México
sat_colonia_29664,0591,23444,Pablo L Martinez
sat_colonia_29665,0591,24088,Paseo de Campeche
sat_colonia_29666,0591,25843,Fierro Estación
sat_colonia_29667,0591,28863,San Martín
sat_colonia_29668,0591,29524,Tectuapan
sat_colonia_29669,0591,34583,Acachuane
sat_colonia_29670,0591,36776,La Luz
sat_colonia_29671,0591,39528,Santa Cecilia
sat_colonia_29672,0591,42420,Llano Largo
sat_colonia_29673,0591,45010,Chapalita Inn
sat_colonia_29674,0591,50613,San Nicolás el Oro (Agua Escondida)
sat_colonia_29675,0591,58516,La Excusa
sat_colonia_29676,0591,62915,Tequesquitengo
sat_colonia_29677,0591,63732,Bucerías Centro
sat_colonia_29678,0591,66430,Miraflores Sector 4
sat_colonia_29679,0591,68560,San Lucas Zoquiapam
sat_colonia_29680,0591,72228,Parque Industrial Resurrección
sat_colonia_29681,0591,76740,La D
sat_colonia_29682,0591,77890,Vicente Guerrero
sat_colonia_29683,0591,78643,Providencia
sat_colonia_29684,0591,85154,Villa Alegre
sat_colonia_29685,0591,86680,La Piedra 4a Secc
sat_colonia_29686,0591,87650,Tres Palos
sat_colonia_29687,0591,90140,Militar
sat_colonia_29688,0591,91960,Francisco Villa
sat_colonia_29689,0591,97434,Edesio Carrillo
sat_colonia_29690,0591,99330,Nuevo
sat_colonia_29691,0592,20520,La Congoja
sat_colonia_29692,0592,22056,Morelos
sat_colonia_29693,0592,23407,Guaymitas
sat_colonia_29694,0592,24090,Nueva Era
sat_colonia_29695,0592,25844,La Coma
sat_colonia_29696,0592,28400,San Miguel
sat_colonia_29697,0592,29526,Nuevo Nicapa
sat_colonia_29698,0592,31512,Campo Real
sat_colonia_29699,0592,34583,Huizolixta
sat_colonia_29700,0592,36780,Guanajuato
sat_colonia_29701,0592,42420,Tlaxcalilla
sat_colonia_29702,0592,45036,Colli Sitio
sat_colonia_29703,0592,50615,La Nopalera
sat_colonia_29704,0592,58517,San Nicolás
sat_colonia_29705,0592,63732,Dorada
sat_colonia_29706,0592,68561,San Jose Vista Hermosa
sat_colonia_29707,0592,72120,La Vega
sat_colonia_29708,0592,76741,Dolores de Ajuchitlancito
sat_colonia_29709,0592,77890,Dolores
sat_colonia_29710,0592,78643,San Juan del Salado
sat_colonia_29711,0592,83106,Villa Colonial
sat_colonia_29712,0592,86680,Libertad
sat_colonia_29713,0592,87655,El Barranco
sat_colonia_29714,0592,90114,Los Pinos
sat_colonia_29715,0592,91963,Rafael Díaz Serdan
sat_colonia_29716,0592,97205,El Campanario
sat_colonia_29717,0592,99330,San Pedro
sat_colonia_29718,0593,20525,La Campana
sat_colonia_29719,0593,24090,Los Sauces
sat_colonia_29720,0593,25845,Carrizalejo
sat_colonia_29721,0593,28504,San Rafael
sat_colonia_29722,0593,32885,Cañada Ancha
sat_colonia_29723,0593,34580,Tamazula de Victoria (tamazula)
sat_colonia_29724,0593,39530,Guadalupe Victoria
sat_colonia_29725,0593,42422,La Cruz
sat_colonia_29726,0593,45036,Plaza Guadalupe
sat_colonia_29727,0593,50616,Venta del Aire
sat_colonia_29728,0593,58520,Batuecas
sat_colonia_29729,0593,62924,Ixtlilco El Chico
sat_colonia_29730,0593,63734,Corral del Risco (Punta de Mita)
sat_colonia_29731,0593,66414,Roble San Nicolás Sector 2
sat_colonia_29732,0593,68562,San Isidro Zoquiapan
sat_colonia_29733,0593,72480,INFONAVIT la Victoria
sat_colonia_29734,0593,76743,San Antonio La D
sat_colonia_29735,0593,77934,Serapio Flota Mass
sat_colonia_29736,0593,78640,Santa Matilde
sat_colonia_29737,0593,81040,Ángel Flores
sat_colonia_29738,0593,86680,Mantilla
sat_colonia_29739,0593,87660,San Nicolás
sat_colonia_29740,0593,90030,Las Ánimas
sat_colonia_29741,0593,91965,María C de Rojas
sat_colonia_29742,0593,97208,El Cedral
sat_colonia_29743,0593,99340,Lagunita
sat_colonia_29744,0594,04270,Santa Martha del Sur Quetzalcoatl
sat_colonia_29745,0594,20530,Bajío de La Tienda
sat_colonia_29746,0594,23403,San Vicente
sat_colonia_29747,0594,24094,Ignacio Zaragoza
sat_colonia_29748,0594,25845,Capichola
sat_colonia_29749,0594,28160,Sedena Militar
sat_colonia_29750,0594,29530,Ribera Platanar Abajo 2a Secc
sat_colonia_29751,0594,34583,Agua Caliente
sat_colonia_29752,0594,36780,Los Pinos
sat_colonia_29753,0594,39530,María de La O
sat_colonia_29754,0594,42423,Huixcazdhá (La Manga)
sat_colonia_29755,0594,45037,Arcos de Guadalupe
sat_colonia_29756,0594,50615,Estación Tultenango
sat_colonia_29757,0594,58520,Chamacuero
sat_colonia_29758,0594,62926,Ixtlilco El Grande
sat_colonia_29759,0594,63735,Nuevo Vallarta
sat_colonia_29760,0594,66414,Roble San Nicolás Sector 3
sat_colonia_29761,0594,68565,San Antonio Nanahuatipam
sat_colonia_29762,0594,76746,San Cirilo
sat_colonia_29763,0594,77933,Sor Juana Inés de La Cruz
sat_colonia_29764,0594,78647,Zancarrón
sat_colonia_29765,0594,83118,Villa Del Real
sat_colonia_29766,0594,86680,Miahuatlan 1a Secc
sat_colonia_29767,0594,87666,El Palmar
sat_colonia_29768,0594,90117,Colinas del Sur
sat_colonia_29769,0594,91966,Granjas de La Boticaria
sat_colonia_29770,0594,97203,El Conquistador
sat_colonia_29771,0594,99340,Nueva Reforma
sat_colonia_29772,0595,20534,El Cepo
sat_colonia_29773,0595,23403,La Choya INFONAVIT
sat_colonia_29774,0595,24094,Samula
sat_colonia_29775,0595,25847,El Oro
sat_colonia_29776,0595,28700,6 de Enero
sat_colonia_29777,0595,29533,Ribera Platanar Arriba
sat_colonia_29778,0595,32884,Cerro Blanco
sat_colonia_29779,0595,36780,Rinconada del Parque
sat_colonia_29780,0595,39530,Morelos
sat_colonia_29781,0595,42424,Zothé
sat_colonia_29782,0595,45010,Lomas Del Colli
sat_colonia_29783,0595,50614,San Nicolás Tultenango
sat_colonia_29784,0595,58520,El Pilar
sat_colonia_29785,0595,62927,Pitzotlán
sat_colonia_29786,0595,63732,Playas de Huanacaxtle
sat_colonia_29787,0595,66414,Roble San Nicolás Sector 4
sat_colonia_29788,0595,68569,San Gabriel Casa Blanca
sat_colonia_29789,0595,72480,INFONAVIT la Carmelita
sat_colonia_29790,0595,76776,Estación Bernal
sat_colonia_29791,0595,77935,Mario Villanueva
sat_colonia_29792,0595,78644,San Vicente Banderillas
sat_colonia_29793,0595,81048,Lomas del Mar
sat_colonia_29794,0595,83106,Villa Dorada
sat_colonia_29795,0595,86680,Miahuatlan 2a Secc
sat_colonia_29796,0595,87668,Las Vírgenes (Moctezuma)
sat_colonia_29797,0595,90117,Las Arboledas
sat_colonia_29798,0595,97070,El Pedregal
sat_colonia_29799,0595,99340,San Francisco
sat_colonia_29800,0596,04300,Ajusco
sat_colonia_29801,0596,20538,Antrialgo
sat_colonia_29802,0596,23478,Jardines del Sur
sat_colonia_29803,0596,24094,Miramar
sat_colonia_29804,0596,25851,Salitrillos (Yucatán)
sat_colonia_29805,0596,28219,Soleares
sat_colonia_29806,0596,29530,Ignacio Zaragoza Alto
sat_colonia_29807,0596,34584,El Frijolar
sat_colonia_29808,0596,36780,San Isidro
sat_colonia_29809,0596,39530,Santa Cruz
sat_colonia_29810,0596,42430,Dantzibojay
sat_colonia_29811,0596,45038,Lomas de Guadalupe
sat_colonia_29812,0596,58520,La Barranca
sat_colonia_29813,0596,63729,San Francisco
sat_colonia_29814,0596,67169,Sabinitas
sat_colonia_29815,0596,68570,San José Tenango
sat_colonia_29816,0596,76750,Tequisquiapan Centro
sat_colonia_29817,0596,77935,5 de Mayo
sat_colonia_29818,0596,78649,San Antonio del Mezquite
sat_colonia_29819,0596,81049,Constelación
sat_colonia_29820,0596,83240,Villa Sol
sat_colonia_29821,0596,86680,Morelos Piedra 1a Secc
sat_colonia_29822,0596,87670,Soto La Marina Centro
sat_colonia_29823,0596,90115,Puesta del Sol
sat_colonia_29824,0596,91968,Enrique C Rebsamen
sat_colonia_29825,0596,99343,Artesanos
sat_colonia_29826,0597,20540,Paredes
sat_colonia_29827,0597,23478,Arcos del Sol II
sat_colonia_29828,0597,25852,El Mimbre
sat_colonia_29829,0597,28517,Solidaridad
sat_colonia_29830,0597,29534,La Crimea
sat_colonia_29831,0597,34584,El Gachupín
sat_colonia_29832,0597,36783,Del Parque
sat_colonia_29833,0597,39540,Olímpica
sat_colonia_29834,0597,42430,San Isidro el Astillero
sat_colonia_29835,0597,45038,Lomas Del Seminario
sat_colonia_29836,0597,50637,La Concepción II
sat_colonia_29837,0597,58520,La Quemada
sat_colonia_29838,0597,62920,Tepalcingo
sat_colonia_29839,0597,63734,Sayulita
sat_colonia_29840,0597,68571,Llano de Arnica
sat_colonia_29841,0597,77935,Luis Donaldo Colosio
sat_colonia_29842,0597,78660,Dulce Grande
sat_colonia_29843,0597,81050,Sector Rivera
sat_colonia_29844,0597,83106,Villas Del Cortes
sat_colonia_29845,0597,86680,Río Seco 2a Secc
sat_colonia_29846,0597,90114,Santa Agueda
sat_colonia_29847,0597,91969,Las Razas
sat_colonia_29848,0597,97862,De los Electricistas
sat_colonia_29849,0597,99350,Carlos
sat_colonia_29850,0598,04307,Ajusco Montserrat
sat_colonia_29851,0598,20545,San Antonio de los Ríos
sat_colonia_29852,0598,24095,Lázaro Cárdenas
sat_colonia_29853,0598,25853,El Bragado
sat_colonia_29854,0598,29540,Sunuapa
sat_colonia_29855,0598,32882,Constitución
sat_colonia_29856,0598,34588,Chapotán
sat_colonia_29857,0598,36783,Los Príncipes
sat_colonia_29858,0598,42430,Jonacapa
sat_colonia_29859,0598,45039,Residencial Cordilleras
